Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,375552599263,"Mar 31, 2026",$525.38,$0.00,,,Fixed price,https://www.ebay.com/itm/375552599263
Random Date 1982 - 2024 Canada Gold Maple Leaf - 1/10 oz -$5 BU .9999 Fine,364624023640,"Apr 5, 2026",$510.15,$0.00,,,Fixed price,https://www.ebay.com/itm/364624023640
2026 Canada Gold Maple Leaf 1/4 oz $10 - BU,306721899369,"Apr 5, 2026","$1,329.99",$0.00,,,Fixed price,https://www.ebay.com/itm/306721899369
2026 Canada Gold Maple Leaf 1/10 oz $5 - BU,306721899368,"Apr 5, 2026",$539.60,$0.00,,,Fixed price,https://www.ebay.com/itm/306721899368
2025 $5 Gold Canadian Maple Leaf .9999 1/10 oz Brilliant Uncirculated,177943142215,"Mar 23, 2026",$525.43,$0.00,,,Fixed price,https://www.ebay.com/itm/177943142215
Canada Gold Maple Leaf - 1/4 oz - $10 - .9999 Fine - Random Date,305681125900,"Apr 1, 2026","$1,317.39",$0.00,,,Fixed price,https://www.ebay.com/itm/305681125900
Canada Gold Maple Leaf 1/4 oz $10 BU .9999 Fine Random Date Mint Sealed Plastic,375440379909,"Mar 30, 2026","$1,348.39",$0.00,,,Fixed price,https://www.ebay.com/itm/375440379909
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,205907364818,"Mar 18, 2026",$577.16,$0.00,,,Fixed price,https://www.ebay.com/itm/205907364818
1/10 oz Canadian Gold Maple Leaf Coin (Random Year),386458615869,"Apr 2, 2026",$594.58,$0.00,,,Fixed price,https://www.ebay.com/itm/386458615869
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,403732815288,"Apr 5, 2026",$522.84,$0.00,,,Fixed price,https://www.ebay.com/itm/403732815288
20mm - 10 Direct Fit Coin Capsule Holders for Canada 1/4oz Gold Maple Leaf,146402759060,"Mar 24, 2026",$6.14,$5.50,,,Fixed price,https://www.ebay.com/itm/146402759060
Canada 2025 $5 1/10-oz Gold Maple Leaf .9999 GEM BU,147194412913,"Mar 23, 2026",$534.31,$0.00,,,Fixed price,https://www.ebay.com/itm/147194412913
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin Sealed In OGP #7057,277790605714,"Mar 15, 2026",$569.95,$0.00,,,Fixed price,https://www.ebay.com/itm/277790605714
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin Sealed In OGP #7223,277808837453,"Mar 24, 2026",$557.48,$0.00,,,Fixed price,https://www.ebay.com/itm/277808837453
1982 Canada Gold Maple Leaf $5 Coin 1/10 oz .999 Fine Gold BU | Queen Elizabeth,116988606946,"Mar 15, 2026",$625.00,$12.52,,,Fixed price,https://www.ebay.com/itm/116988606946
1982 Canadian 5 Dollar Gold Maple Leaf Coin 1/10 oz 0.999 Pure Sealed,127714695783,"Mar 9, 2026",$560.00,$5.20,,,Auction,https://www.ebay.com/itm/127714695783
1997 FAMILY of EAGLES Canada 1/10 oz Gold Maple Leaf Coin Sealed In Mint package,127777212342,"Apr 4, 2026",$549.00,$0.00,,,Auction,https://www.ebay.com/itm/127777212342
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin. Sealed.,147192231649,"Mar 8, 2026",$530.00,$16.99,,,Fixed price,https://www.ebay.com/itm/147192231649
Canada Gold Maple Leaf 1/10 oz $5 PCGS MS69 .9999 Fine Gold,147236870240,"Apr 2, 2026",$521.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147236870240
HOT Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,157722107386,"Mar 13, 2026",$499.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157722107386
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML66,168195866563,"Apr 3, 2026",$535.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168195866563
2016 Canadian Gold Maple Leaf $5 Coin 1/10 oz .9999 Fine,168221614856,"Mar 17, 2026",$553.00,$10.00,,,Auction,https://www.ebay.com/itm/168221614856
GOLD - 2022 Canada 1/10 oz Gold Maple Leaf BU,168222022508,"Mar 11, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/168222022508
1999 1/10 oz .9999 Gold Canada $5 Coin PCGS MS68 20th Anniversary Privy Mark,178001660268,"Mar 28, 2026",$575.00,$0.00,,,Fixed price,https://www.ebay.com/itm/178001660268
1/10oz .999 2015 Gold Canada Coin First Special Service Force Sealed in Plastic,188104638804,"Mar 14, 2026",$545.00,$2.93,,,Auction,https://www.ebay.com/itm/188104638804
1/10oz .999 2015 Gold Canada Coin First Special Service Force Sealed in Plastic,188104639909,"Mar 7, 2026",$540.00,$5.29,,,Auction,https://www.ebay.com/itm/188104639909
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU Mint Plastic #87ML54,198139906767,"Mar 11, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/198139906767
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198151376167,"Mar 8, 2026",$571.00,$0.00,,,Auction,https://www.ebay.com/itm/198151376167
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198157514926,"Mar 10, 2026",$566.00,$0.00,,,Auction,https://www.ebay.com/itm/198157514926
Canada (1/10 oz) Gold Maple Leafs - Random Year,198160542236,"Mar 30, 2026",$663.10,$0.00,,,Fixed price,https://www.ebay.com/itm/198160542236
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198168636817,"Mar 14, 2026",$541.00,$0.00,,,Auction,https://www.ebay.com/itm/198168636817
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198171471564,"Mar 15, 2026",$545.00,$0.00,,,Auction,https://www.ebay.com/itm/198171471564
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198174835222,"Mar 16, 2026",$535.57,$0.00,,,Auction,https://www.ebay.com/itm/198174835222
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198182923514,"Mar 18, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/198182923514
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198182923519,"Mar 18, 2026",$530.00,$0.00,,,Auction,https://www.ebay.com/itm/198182923519
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198198860743,"Mar 22, 2026",$513.00,$0.00,,,Auction,https://www.ebay.com/itm/198198860743
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198206325983,"Mar 24, 2026",$500.00,$0.00,,,Auction,https://www.ebay.com/itm/198206325983
2026 $5 Gold Canadian Maple Leaf .9999 1/10 oz Brilliant Uncirculated,205895113763,"Mar 28, 2026",$574.67,$0.00,,,Fixed price,https://www.ebay.com/itm/205895113763
1985 $5 Canada 1/10 oz Gold Maple Leaf - Sealed OGP - SKU-G6049,206033125146,"Mar 28, 2026",$660.00,$12.50,,,Fixed price,https://www.ebay.com/itm/206033125146
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed,206104573003,"Mar 8, 2026","$1,376.00",$6.07,,,Auction,https://www.ebay.com/itm/206104573003
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206108084111,"Mar 8, 2026",$567.00,$0.00,,,Auction,https://www.ebay.com/itm/206108084111
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206108744948,"Mar 8, 2026",$581.00,$0.00,,,Auction,https://www.ebay.com/itm/206108744948
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206115692038,"Mar 11, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/206115692038
Gold 1/10 oz Canadian 2015 Gold Maple Leaf $5 Coin .9999 Fine coin,206121055970,"Mar 15, 2026",$540.00,$5.89,,,Auction,https://www.ebay.com/itm/206121055970
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206125434509,"Mar 15, 2026",$542.00,$0.00,,,Auction,https://www.ebay.com/itm/206125434509
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU Mint Plastic #87ML67,206129430959,"Mar 29, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/206129430959
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206131329813,"Mar 17, 2026",$535.35,$0.00,,,Auction,https://www.ebay.com/itm/206131329813
Gold 1/10 oz Canadian 2015 Gold Maple Leaf $5 Coin .9999 Fine coin,206141059945,"Mar 22, 2026",$512.00,$5.89,,,Auction,https://www.ebay.com/itm/206141059945
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed Maple Leaf Gold,206141110673,"Mar 22, 2026","$1,250.00",$6.24,,,Auction,https://www.ebay.com/itm/206141110673
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed,206147391963,"Mar 22, 2026","$1,200.00",$6.24,,,Auction,https://www.ebay.com/itm/206147391963
2025 Canada Gold Maple Leaf 1 oz $50 - BU - 1 Roll Ten 10 Coins in Mint Tube,405315252329,"Apr 21, 2026","$47,240.37",$0.00,,,Fixed price,https://www.ebay.com/itm/405315252329,2
,,"Jan 21, 2026",$590.00,$10.00,,,Fixed price,,1
,,"Jan 29, 2026",$589.00,$5.89,,,Fixed price,,1
Canada 1/10 oz Gold Maple Leaf (Random Year),121832138104,"Dec 20, 2025",$600.00,$0.00,,,Fixed price,https://www.ebay.com/itm/121832138104,1
,,"Jan 20, 2026","$1,150.00",$7.96,,,Fixed price,,1
,,"Jan 23, 2026",$450.00,$5.20,,,Auction,,1
1997 FAMILY of EAGLES Canada 1/10 oz Gold Maple Leaf Coin Sealed In Mint package,127815219853,"Apr 22, 2026",$549.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127815219853,1
1999 1/10 oz Canadian Gold Maple Leaf 20 Years ANS Privy Coin (BU),127820829332,"Apr 27, 2026",$535.00,$8.05,,,Auction,https://www.ebay.com/itm/127820829332,1
,,"Jan 21, 2026","$1,294.82",$9.95,,,Fixed price,,1
2023 CANADA Maple Leaf 1/10 Oz Gold $5 Coin NGC MS70. C578,137235440548,"Apr 27, 2026",$571.00,$7.95,,,Auction,https://www.ebay.com/itm/137235440548,1
1999 Canadian Gold 1/10 Oz Maple Leaf ( 20 Year ANS ) Privy,137254996887,"Apr 24, 2026",$515.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137254996887,1
,,"Jan 24, 2026",$544.00,$5.29,,,Auction,,1
,,"Jan 23, 2026",$539.00,$5.20,,,Fixed price,,1
,,"Jan 20, 2026",$600.00,$0.00,,,Fixed price,,1
,,"Jan 19, 2026",$516.00,$0.00,,,Fixed price,,1
,,"Jan 20, 2026",$515.00,$7.99,,,Fixed price,,1
,,"Jan 25, 2026",$556.00,$7.99,,,Auction,,1
,,"Jan 28, 2026",$560.00,$9.99,,,Fixed price,,1
,,"Jan 21, 2026",$569.99,$5.99,,,Fixed price,,1
,,"Jan 28, 2026",$605.00,$0.00,,,Fixed price,,1
,,"Jan 28, 2026",$595.00,$0.00,,,Fixed price,,1
1999 Canadian Maple Leaf 1/10 Oz. Gold Coin,168161003846,"Apr 25, 2026",$485.00,$5.20,,,Fixed price,https://www.ebay.com/itm/168161003846,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #85ML42,168197462211,"Apr 22, 2026",$550.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168197462211,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML63,168312480368,"Apr 22, 2026",$540.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168312480368,1
,,"Jan 27, 2026",$535.00,$16.00,,,Auction,,1
,,"Jan 26, 2026",$565.00,$15.95,,,Fixed price,,1
1/10 oz - .9999 2015 Gold Canada Coin - First Special Service Force in Plastic,188261473077,"Apr 16, 2026",$510.08,$2.40,,,Auction,https://www.ebay.com/itm/188261473077,1
1/10 oz - .9999 2015 Gold Canada Coin - First Special Service Force in Plastic.,188261483252,"Apr 17, 2026",$511.00,$4.99,,,Auction,https://www.ebay.com/itm/188261483252,1
1/10 oz - .9999 2015 Gold Canada Coin - First Special Service Force in Plastic..,188261489150,"Apr 20, 2026",$515.00,$11.99,,,Auction,https://www.ebay.com/itm/188261489150,1
(2) 1/10 oz - .9999 2015 Gold Canada Coin 1st Special Service Force in Plastic.,188267949926,"Apr 19, 2026","$1,030.15",$0.00,,,Auction,https://www.ebay.com/itm/188267949926,1
,,"Jan 19, 2026",$501.00,$0.00,,,Auction,,1
,,"Jan 26, 2026",$547.00,$0.00,,,Auction,,1
,,"Jan 30, 2026",$565.00,$7.95,,,Auction,,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198279368143,"Apr 18, 2026",$521.00,$0.00,,,Auction,https://www.ebay.com/itm/198279368143,1
,,"Jan 27, 2026","$2,399.99",$47.00,,,Fixed price,,1
,,"Dec 14, 2025",$462.00,$0.00,,,Auction,,1
,,"Dec 28, 2025",$500.00,$0.00,,,Auction,,1
,,"Dec 22, 2025",$476.00,$0.00,,,Auction,,1
,,"Dec 22, 2025",$477.00,$0.00,,,Auction,,1
,,"Dec 23, 2025",$476.00,$0.00,,,Auction,,1
,,"Dec 24, 2025",$486.89,$0.00,,,Auction,,1
,,"Jan 7, 2026",$430.00,$5.09,,,Fixed price,,1
,,"Jan 10, 2026",$490.00,$0.00,,,Auction,,1
,,"Jan 21, 2026",$585.00,$0.00,,,Auction,,1
,,"Jan 13, 2026",$276.70,$0.00,,,Auction,,1
,,"Jan 19, 2026",$494.00,$6.46,,,Auction,,1
,,"Jan 22, 2026",$530.00,$0.00,,,Auction,,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #85ML38,206015602138,"Feb 8, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/206015602138,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU Capsule #85ML37,206051911448,"Feb 22, 2026",$590.00,$0.00,,,Auction,https://www.ebay.com/itm/206051911448,1
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206096189404,"Mar 3, 2026",$555.00,$0.00,,,Auction,https://www.ebay.com/itm/206096189404,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206098999263,"Mar 4, 2026",$595.22,$0.00,,,Auction,https://www.ebay.com/itm/206098999263,1
2015 Canada 1/10th oz .9999 Gold $5 Maple Leaf Coin,206104059278,"Mar 6, 2026",$555.00,$11.95,,,Auction,https://www.ebay.com/itm/206104059278,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206169617565,"Mar 31, 2026",$500.00,$0.00,,,Auction,https://www.ebay.com/itm/206169617565,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206178386803,"Apr 4, 2026",$500.00,$0.00,,,Auction,https://www.ebay.com/itm/206178386803,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206187303459,"Apr 8, 2026",$530.50,$0.00,,,Auction,https://www.ebay.com/itm/206187303459,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206194131599,"Apr 11, 2026",$510.00,$0.00,,,Auction,https://www.ebay.com/itm/206194131599,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206195949999,"Apr 12, 2026",$510.00,$0.00,,,Auction,https://www.ebay.com/itm/206195949999,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206199975767,"Apr 12, 2026",$500.00,$5.89,,,Auction,https://www.ebay.com/itm/206199975767,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206204581846,"Apr 16, 2026",$525.74,$5.89,,,Auction,https://www.ebay.com/itm/206204581846,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206206615045,"Apr 19, 2026",$522.00,$5.89,,,Auction,https://www.ebay.com/itm/206206615045,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #85ML31,206209015148,"Apr 22, 2026",$515.00,$0.00,,,Auction,https://www.ebay.com/itm/206209015148,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206210184553,"Apr 19, 2026",$520.00,$0.00,,,Auction,https://www.ebay.com/itm/206210184553,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206211106230,"Apr 19, 2026",$511.00,$5.68,,,Auction,https://www.ebay.com/itm/206211106230,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206214586408,"Apr 21, 2026",$512.00,$0.00,,,Auction,https://www.ebay.com/itm/206214586408,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206216885413,"Apr 24, 2026",$522.00,$5.89,,,Auction,https://www.ebay.com/itm/206216885413,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206217976400,"Apr 23, 2026",$520.00,$0.00,,,Auction,https://www.ebay.com/itm/206217976400,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206226029888,"Apr 27, 2026",$540.00,$0.00,,,Auction,https://www.ebay.com/itm/206226029888,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206228179282,"Apr 28, 2026",$520.00,$0.00,,,Auction,https://www.ebay.com/itm/206228179282,1
Gold 1/10 oz Canadian 2015 Gold Maple Leaf $5 Coin .9999 Fine coin,206233441813,"Apr 26, 2026",$510.00,$6.36,,,Fixed price,https://www.ebay.com/itm/206233441813,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),206237789598,"Apr 28, 2026",$480.00,$6.13,,,Fixed price,https://www.ebay.com/itm/206237789598,1
